Horodate;Mois;Injection RTE (W);Refoulement RTE (W);Pertes modélisées (W);Consommations totale (W);Consommation HTA télérelevée à courbe de charge (W);Consommation totale profilée (W);Consommation HTA profilée (W);Consommation PME-PMI profilée (W);Consommation professionnelle profilée (W);Consommation résidentielle profilée (W);Production décentralisée totale (W);Production décentralisée télérelevée à courbe de charge (W);Production décentralisée profilée (W);Production photovoltaïque profilée (W);Production autre profilée (W);Température réalisée lissée (°Celcius);Température normale lissée (°Celcius);Production éolienne totale (W);Production photovoltaïque totale (W);Pseudo rayonnement;Consommation HTA totale (W);Soutirage net vers autres GRD (W)
2017-11-08T15:30:00+01:00;11;49419839000.0;476087000.0;3443411866.0;49517118492.0;14839382760.0;34677735732.0;1939271259.0;7904575441.0;6441666252.0;18392222779.0;4479120758.0;4102802667.0;376318091.0;360056500.0;144412.0;8.7;11.3;1335874667.0;951003500.0;25;16778654019.0;462342400.0
2017-11-08T18:00:00+01:00;11;55656203000.0;283276000.0;4048965644.0;54415073123.0;13754714788.0;40660358335.0;1774104231.0;7348227687.0;7714724395.0;23823302022.0;3630097167.0;3588616000.0;41481167.0;24113054.0;144412.0;8.1;10.6;1313913333.0;24459721.0;35;15528819019.0;538985400.0
2017-11-08T20:00:00+01:00;11;53324464000.0;313074000.0;3817709098.0;52183701104.0;12490654190.0;39693046914.0;1531892895.0;5479636825.0;6247942949.0;26433574246.0;3509169818.0;3491831000.0;17338818.0;0.0;144412.0;7.3;9.9;1255369333.0;38000.0;42;14022547085.0;519149616.0
2017-11-08T22:00:00+01:00;11;47716801000.0;295099000.0;3285239329.0;47089601900.0;11423167365.0;35666434535.0;1454271863.0;4913176585.0;5371251267.0;23927734820.0;3420800713.0;3403577333.0;17223380.0;0.0;144412.0;6.8;9.8;1164801000.0;28333.0;45;12877439228.0;467661484.0
2017-11-08T22:30:00+01:00;11;50100045000.0;249706000.0;3507449573.0;49235859656.0;11336279359.0;37899580297.0;1410389190.0;4694005377.0;5289536233.0;26505649497.0;3393624495.0;3376487667.0;17136828.0;0.0;144412.0;6.7;9.8;1136344333.0;26000.0;44;12746668549.0;500654266.0
2017-11-09T00:00:00+01:00;11;48029533000.0;240877000.0;3314053533.0;47354610922.0;11108838222.0;36245772700.0;1415716257.0;4608703153.0;5559860390.0;24661492901.0;3382575438.0;3366140333.0;16435105.0;0.0;144412.0;6.7;9.7;1130038000.0;30667.0;39;12524554479.0;502566983.0
2017-11-09T07:30:00+01:00;11;52464995000.0;193670000.0;3733928067.0;51173476299.0;14574398339.0;36599077960.0;1799935625.0;6808489488.0;5873071872.0;22117580974.0;3137800450.0;3105257000.0;32543450.0;16385302.0;144412.0;6.6;9.3;903411667.0;25069635.0;34;16374333964.0;501721084.0
2017-11-09T11:00:00+01:00;11;52523376000.0;285558000.0;3739594165.0;52263143232.0;15369601998.0;36893541234.0;2065352444.0;8755024686.0;7487974191.0;18585189912.0;4262883114.0;3615057000.0;647826114.0;631021701.0;144412.0;7.7;10.0;636579000.0;1406030368.0;18;17434954442.0;497963717.0
2017-11-09T13:30:00+01:00;11;51033514000.0;329668000.0;3596131978.0;51259836801.0;14924934421.0;36334902380.0;1951317439.0;7767739781.0;6352393300.0;20263451861.0;4625362196.0;3849478000.0;775884196.0;759094941.0;144412.0;8.7;11.0;783433000.0;1595574941.0;22;16876251860.0;473239417.0
2017-11-09T15:30:00+01:00;11;48942331000.0;301056000.0;3398751175.0;48721450665.0;14647935857.0;34073514808.0;1993348764.0;8037132790.0;6638543581.0;17404489673.0;3930817374.0;3567086000.0;363731374.0;347074345.0;144412.0;9.0;11.2;923395333.0;767681012.0;23;16641284621.0;451890534.0
2017-11-09T19:30:00+01:00;11;53959953000.0;417579000.0;3880161976.0;52947507428.0;12699592915.0;40247914513.0;1629619899.0;5937092042.0;6649326147.0;26031876425.0;3804952438.0;3787965667.0;16986771.0;0.0;144412.0;8.0;9.9;1494163667.0;91333.0;54;14329212814.0;519657034.0
2017-11-10T00:30:00+01:00;11;43493418000.0;687631000.0;2906301203.0;43791225043.0;10961667254.0;32829557789.0;1334288193.0;4365237121.0;5320721634.0;21809310842.0;4351695412.0;4335433000.0;16262412.0;0.0;144412.0;7.2;9.6;2082498000.0;31333.0;59;12295955447.0;459956166.0
2017-11-10T07:30:00+01:00;11;49494786000.0;1283585000.0;3450443587.0;50276056043.0;14521391683.0;35754664360.0;1711115360.0;6449593167.0;5578960159.0;22014995675.0;5989858196.0;5954571667.0;35286529.0;19178019.0;144412.0;7.3;9.2;3706219000.0;33419686.0;43;16232507043.0;474559566.0
2017-11-10T08:00:00+01:00;11;49704498000.0;1328545000.0;3470151066.0;50599365633.0;14904748312.0;35694617321.0;1870350098.0;7154981110.0;5877624440.0;20791661674.0;6161970399.0;6082330000.0;79640399.0;63461803.0;144412.0;7.4;9.2;3744658000.0;168464136.0;39;16775098410.0;468406700.0
2017-11-10T09:30:00+01:00;11;49761036000.0;1541183000.0;3475472178.0;51571490628.0;15365109398.0;36206381230.0;1964204688.0;8159514191.0;6963901229.0;19118761122.0;7292891506.0;6877261333.0;415630173.0;398607390.0;144412.0;7.9;9.4;4025904333.0;1028797723.0;27;17329314086.0;465781700.0
2017-11-10T11:30:00+01:00;11;48902199000.0;1865347000.0;3395008734.0;51500314273.0;15102225582.0;36398088691.0;1934691671.0;7873738375.0;7246634723.0;19343023921.0;8315756657.0;7607967000.0;707789657.0;690838777.0;144412.0;8.9;10.1;4391659667.0;1679986444.0;16;17036917253.0;457285650.0
2017-11-10T13:30:00+01:00;11;47414559000.0;2185870000.0;3257490526.0;50138497562.0;14419183397.0;35719314165.0;1781333284.0;7000255570.0;6144091464.0;20793633847.0;8592120755.0;7977390000.0;614730755.0;597818524.0;144412.0;9.6;10.8;5041655333.0;1287804857.0;11;16200516681.0;424821667.0
2017-11-11T01:30:00+01:00;11;38562362000.0;967116000.0;2849660213.0;39675753906.0;9442402902.0;30233351004.0;1109841310.0;3838491616.0;4685077119.0;20599940959.0;5324440586.0;5307945667.0;16494919.0;0.0;144412.0;8.4;9.4;2958621000.0;30000.0;40;10552244212.0;394272467.0
2017-11-11T02:00:00+01:00;11;37867475000.0;1045580000.0;2786406823.0;39113340893.0;9352130420.0;29761210473.0;1065493408.0;3825626962.0;4532799719.0;20337290384.0;5465048882.0;5448772333.0;16276549.0;0.0;144412.0;8.4;9.4;3094449000.0;32333.0;40;10417623828.0;387196166.0
2017-11-11T05:00:00+01:00;11;32906185000.0;2160034000.0;2344645848.0;34916293671.0;8955483231.0;25960810440.0;1103715521.0;4295692624.0;4434084526.0;16127317769.0;6848970036.0;6832785000.0;16185036.0;0.0;144412.0;8.5;9.2;4485077333.0;28667.0;37;10059198752.0;334181517.0
2017-11-11T06:30:00+01:00;11;34147834000.0;3097797000.0;2453583116.0;36375794454.0;9117528941.0;27258265513.0;1114440167.0;4309579357.0;4529116438.0;17305129552.0;8111849120.0;8095747000.0;16102120.0;0.0;144412.0;8.5;9.1;5748967333.0;31667.0;33;10231969108.0;332508550.0
2017-11-11T08:30:00+01:00;11;36443384000.0;4301198000.0;2657835456.0;39200298486.0;9235143325.0;29965155161.0;1152970678.0;4382718555.0;4077961546.0;20351504382.0;10060634225.0;9924705333.0;135928892.0;119800627.0;144412.0;8.7;9.1;7374047333.0;319113960.0;22;10388114003.0;344686283.0
2017-11-11T09:30:00+01:00;11;38119469000.0;4694836000.0;2809305875.0;41354533022.0;9304884769.0;32049648253.0;1140048536.0;4449238973.0;4241054274.0;22219306470.0;11096463613.0;10775772667.0;320690946.0;304083817.0;144412.0;9.0;9.2;7917231333.0;813419150.0;15;10444933305.0;357257716.0
2017-11-11T10:30:00+01:00;11;38661265000.0;4865828000.0;2858690600.0;42250381718.0;9330271859.0;32920109859.0;1121362315.0;4460368955.0;4359015358.0;22979363231.0;11673240735.0;11187921667.0;485319068.0;468578302.0;144412.0;9.4;9.5;8126318667.0;1171874969.0;12;10451634174.0;359605417.0
2017-11-11T11:00:00+01:00;11;38791977000.0;4882246000.0;2870635859.0;42570000090.0;9314802590.0;33255197500.0;1081805691.0;4447467566.0;4344734067.0;23381190176.0;11890877199.0;11315777000.0;575100199.0;558137509.0;144412.0;9.6;9.7;8168763667.0;1338640842.0;13;10396608281.0;359972250.0
2017-11-11T15:30:00+01:00;11;36565255000.0;4241428000.0;2668782644.0;39425601040.0;8884655954.0;30540945086.0;1054254122.0;4448664782.0;3987486718.0;21050539464.0;10087173918.0;9757849333.0;329324585.0;312653499.0;144412.0;10.8;10.8;7021749000.0;673308832.0;18;9938910076.0;316617234.0
2017-11-11T20:00:00+01:00;11;40945832000.0;2068295000.0;3069195381.0;42017886365.0;8463207511.0;33554678854.0;906466922.0;4235824218.0;4975142283.0;23437245431.0;6584029796.0;6567635667.0;16394129.0;0.0;144412.0;10.2;9.5;4173289333.0;43000.0;35;9369674433.0;374485050.0
2017-11-11T22:00:00+01:00;11;38430050000.0;1724274000.0;2837590139.0;39277709381.0;8168955893.0;31108753488.0;971100819.0;4304824589.0;4635151992.0;21197676088.0;5766330003.0;5749352667.0;16977336.0;0.0;144412.0;10.0;9.3;3358290000.0;30000.0;39;9140056712.0;356806483.0
2017-11-11T23:00:00+01:00;11;41403535000.0;1598873000.0;3111809648.0;41977168685.0;8093015758.0;33884152927.0;936110059.0;4099111280.0;4538162153.0;24310769435.0;5691365899.0;5674445333.0;16920566.0;0.0;144412.0;10.0;9.3;3283808667.0;28000.0;44;9029125817.0;407049566.0
2017-11-12T00:00:00+01:00;11;40301207000.0;1621982000.0;3009427227.0;40942026313.0;8006067029.0;32935959284.0;968245168.0;4250900333.0;5022666169.0;22694147614.0;5682664073.0;5666260667.0;16403406.0;0.0;144412.0;10.0;9.3;3275670333.0;32000.0;48;8974312197.0;410435533.0
2017-11-12T02:30:00+01:00;11;33546963000.0;1664052000.0;2400729978.0;34596793583.0;7829643431.0;26767150152.0;894410053.0;3951828199.0;4313364751.0;17607547149.0;5437363728.0;5421219000.0;16144728.0;0.0;144412.0;10.0;9.2;3050026667.0;30000.0;50;8724053484.0;322751167.0
2017-11-12T03:30:00+01:00;11;30975174000.0;1796977000.0;2177377124.0;32251732998.0;7803646311.0;24448086687.0;903618523.0;4100122524.0;4270397566.0;15173948074.0;5547117389.0;5530947000.0;16170389.0;0.0;144412.0;10.0;9.2;3139772667.0;29333.0;48;8707264834.0;296204267.0
2017-11-12T05:00:00+01:00;11;30008500000.0;2596825000.0;2094624735.0;31514673684.0;7856057177.0;23658616507.0;909300531.0;4244465378.0;4181791127.0;14323059470.0;6488059369.0;6471874333.0;16185036.0;0.0;144412.0;10.1;9.1;4093017667.0;32667.0;49;8765357708.0;290435950.0
2017-11-12T06:00:00+01:00;11;30631359000.0;3115705000.0;2147869582.0;32260174560.0;7951061195.0;24309113365.0;858354828.0;4120574624.0;4227893811.0;15102290103.0;7188717759.0;7172542000.0;16175759.0;0.0;144412.0;10.1;9.0;4793317667.0;32333.0;50;8809416023.0;296327617.0
2017-11-12T07:00:00+01:00;11;31203619000.0;3580464000.0;2197029049.0;33076969392.0;8112193675.0;24964775717.0;859111189.0;4272374353.0;4264501442.0;15568788733.0;7949728991.0;7931230667.0;18498324.0;2573783.0;144412.0;10.1;8.9;5556208000.0;2642450.0;51;8971304864.0;298885550.0
2017-11-12T08:30:00+01:00;11;31955625000.0;4665653000.0;2261978976.0;34807691021.0;8086335841.0;26721355180.0;822645696.0;4172437641.0;3752132499.0;17974139344.0;10078573997.0;9908750667.0;169823330.0;153695065.0;144412.0;10.1;9.0;7250217667.0;415913065.0;37;8908981537.0;298876000.0
2017-11-12T10:30:00+01:00;11;35212687000.0;4443322000.0;2547871103.0;38989090922.0;8267267945.0;30721822977.0;839135887.0;4348480113.0;4163715795.0;21370491182.0;11102838975.0;10488641000.0;614197975.0;597457209.0;144412.0;10.3;9.4;7108810667.0;1547555876.0;22;9106403832.0;335241950.0
2017-11-12T12:00:00+01:00;11;37514838000.0;4211459000.0;2754437037.0;41424721395.0;8249077620.0;33175643775.0;816080587.0;4146664573.0;4172915212.0;24039983404.0;11233966149.0;10485590667.0;748375482.0;731486026.0;144412.0;10.5;10.0;7012986667.0;1770384026.0;19;9065158207.0;358186717.0
2017-11-12T12:30:00+01:00;11;38336192000.0;4424917000.0;2829035456.0;42394397389.0;8173056590.0;34221340799.0;824448140.0;4116975935.0;4216874300.0;25063042423.0;11671502995.0;10887256667.0;784246328.0;767474452.0;144412.0;10.5;10.3;7344682667.0;1870788452.0;19;8997504730.0;359345150.0
2017-11-12T13:30:00+01:00;11;35506821000.0;4850028000.0;2574055661.0;39563726204.0;8079266846.0;31484459358.0;813373158.0;4002345926.0;3939956875.0;22728783400.0;11816640382.0;11068306000.0;748334382.0;731622910.0;144412.0;10.5;10.5;7680180000.0;1689063577.0;20;8892640004.0;335651517.0
2017-11-12T14:30:00+01:00;11;33747257000.0;5197989000.0;2418319851.0;37647800568.0;8071237973.0;29576562595.0;824892310.0;4064277812.0;3799203751.0;20888188722.0;11828192452.0;11153961333.0;674231119.0;657459243.0;144412.0;10.3;10.6;7981624333.0;1391801576.0;25;8896130283.0;311340033.0
2017-11-12T20:30:00+01:00;11;40880091000.0;3697857000.0;3063086668.0;43003347695.0;8430221750.0;34573125945.0;903897287.0;4293540558.0;5098461111.0;24277226989.0;9277594929.0;9261054333.0;16540596.0;0.0;144412.0;8.9;9.3;6809127667.0;52000.0;55;9334119037.0;393394566.0
2017-11-12T21:30:00+01:00;11;39274845000.0;3603598000.0;2914867270.0;41388434596.0;8463725869.0;32924708727.0;938264757.0;4236736576.0;4854722020.0;22894985375.0;9005075950.0;8988550000.0;16525950.0;0.0;144412.0;9.1;9.2;6547026333.0;27333.0;54;9401990626.0;373021084.0
2017-11-12T22:00:00+01:00;11;39453372000.0;3487353000.0;2931262048.0;41465405287.0;8528333125.0;32937072162.0;1012001320.0;4482030454.0;4887978660.0;22555061727.0;8811907669.0;8794930333.0;16977336.0;0.0;144412.0;9.2;9.2;6352818667.0;33000.0;54;9540334445.0;381259334.0
2017-11-13T06:30:00+01:00;11;45043857000.0;2458237000.0;3043207805.0;47077819163.0;12742318628.0;34335500535.0;1700780954.0;6371571306.0;5282541175.0;20980607100.0;7973230451.0;7956588000.0;16642451.0;0.0;144412.0;8.7;8.8;5376079333.0;34667.0;68;14443099582.0;437823483.0
2017-11-13T13:30:00+01:00;11;47466480000.0;2082258000.0;3262250473.0;50956061374.0;14997021859.0;35959039515.0;1915830805.0;7903990744.0;5763790350.0;20375427616.0;9270089864.0;8245297333.0;1024792531.0;1007351527.0;144412.0;9.0;10.4;4112469667.0;2295143194.0;50;16912852664.0;436000017.0
2017-11-13T18:00:00+01:00;11;53681403000.0;1047665000.0;3852734495.0;54128575624.0;13650029715.0;40478545909.0;1747019468.0;7449707530.0;7213553962.0;24068264949.0;5865112553.0;5810910667.0;54201886.0;36220646.0;144412.0;7.9;9.8;2926916000.0;36597646.0;75;15397049183.0;517540434.0
2017-11-13T21:00:00+01:00;11;48814470000.0;1118229000.0;3386833684.0;49465575888.0;11604965671.0;37860610217.0;1512741495.0;5226494877.0;5580817006.0;25540556840.0;5617193389.0;5599700333.0;17493056.0;0.0;144412.0;7.5;9.1;2674441333.0;94000.0;81;13117707166.0;461024817.0
2017-11-14T00:30:00+01:00;11;45884925000.0;774601000.0;3118545724.0;46305405844.0;11125147520.0;35180258324.0;1539628563.0;4951786555.0;5672495610.0;23016347596.0;4800325335.0;4783496000.0;16829335.0;0.0;144412.0;7.5;9.0;1881057333.0;28667.0;86;12664776083.0;486697767.0
2017-11-14T03:00:00+01:00;11;42376151000.0;645049000.0;2809230130.0;42780307393.0;11055079457.0;31725227936.0;1486715132.0;4887816132.0;5228343355.0;20122353316.0;4298500823.0;4282390667.0;16110156.0;0.0;144412.0;7.3;8.9;1384415667.0;30333.0;86;12541794589.0;440065300.0
2017-11-14T08:00:00+01:00;11;56196146000.0;333128000.0;4103340846.0;54979236772.0;15496807978.0;39482428794.0;2171573983.0;8365525181.0;6745042577.0;22200287053.0;3759072202.0;3677089667.0;81982535.0;65178264.0;144412.0;6.7;8.6;1109796333.0;162411597.0;73;17668381961.0;539512584.0
2017-11-14T08:30:00+01:00;11;56135000000.0;364867000.0;4097167536.0;55265275545.0;15789143356.0;39476132189.0;2173255947.0;8924872896.0;6865127867.0;21512875479.0;4129781264.0;3947937667.0;181843597.0;164686396.0;144412.0;6.7;8.7;1150525333.0;503062396.0;71;17962399303.0;537471183.0
2017-11-14T12:00:00+01:00;11;51612437000.0;875428000.0;3651597228.0;53145641372.0;15142951367.0;38002690005.0;1923805026.0;7893564060.0;7076609730.0;21108711188.0;6542049750.0;5322615667.0;1219434083.0;1201410074.0;144412.0;7.9;9.7;1096544333.0;2972026741.0;68;17066756393.0;481820150.0
2017-11-14T13:00:00+01:00;11;50471193000.0;832894000.0;3542598735.0;52134774913.0;14954659447.0;37180115466.0;1950891480.0;7437515296.0;6448434041.0;21343274649.0;6505451764.0;5281973000.0;1223478764.0;1205445594.0;144412.0;8.6;10.2;1053047333.0;2969121261.0;68;16905550927.0;466377116.0
2017-11-14T15:30:00+01:00;11;47626612000.0;543002000.0;3276948913.0;48384034474.0;14877352362.0;33506682112.0;1966356715.0;7983717848.0;6383902243.0;17172705306.0;5024750903.0;4479304333.0;545446570.0;527970219.0;144412.0;8.8;10.3;1178744333.0;1401649552.0;73;16843709077.0;447377516.0
2017-11-14T18:30:00+01:00;11;57370521000.0;394716000.0;4222677859.0;56091619567.0;13670402223.0;42421217344.0;1747413140.0;7063541937.0;7678653382.0;25931608885.0;3903978409.0;3883740667.0;20237742.0;2184472.0;144412.0;7.5;9.4;1375775000.0;2300805.0;73;15417815363.0;565485983.0
2017-11-14T22:30:00+01:00;11;51620509000.0;348131000.0;3652373108.0;50774500956.0;11471853592.0;39302647364.0;1473521166.0;4915190353.0;5349226320.0;27564709525.0;3681095198.0;3663562667.0;17532531.0;0.0;144412.0;6.7;8.9;1175392000.0;28333.0;68;12945374758.0;526599134.0
2017-11-15T00:30:00+01:00;11;46933450000.0;381491000.0;3213520464.0;46484191180.0;11170508697.0;35313682483.0;1469664691.0;4805566766.0;5658989573.0;23379461454.0;3651180444.0;3634471667.0;16708777.0;0.0;144412.0;6.5;8.8;1155129667.0;27333.0;62;12640173388.0;505427800.0
2017-11-15T01:00:00+01:00;11;46065106000.0;405210000.0;3134783170.0;45681360586.0;11081883577.0;34599477009.0;1413949254.0;4709011713.0;5431607665.0;23044908378.0;3650889889.0;3634253000.0;16636889.0;0.0;144412.0;6.5;8.8;1157175333.0;25000.0;60;12495832831.0;494642133.0
2017-11-15T02:00:00+01:00;11;45265705000.0;410400000.0;3063006560.0;44955431398.0;11052819753.0;33902611645.0;1345490896.0;4526280891.0;5129463617.0;22901376241.0;3635996741.0;3619497333.0;16499408.0;0.0;144412.0;6.4;8.8;1159000000.0;28333.0;58;12398310649.0;472863783.0
2017-11-15T03:00:00+01:00;11;42763618000.0;467431000.0;2842743839.0;42671553605.0;11065078568.0;31606475037.0;1373193156.0;4710027566.0;5115048369.0;20408205946.0;3659996811.0;3643743000.0;16253811.0;0.0;144412.0;6.4;8.8;1197814000.0;28000.0;56;12438271724.0;441886367.0
2017-11-15T03:30:00+01:00;11;41966529000.0;477177000.0;2773973839.0;41940145423.0;11120778453.0;30819366970.0;1394765977.0;4755610413.0;5095959748.0;19573030832.0;3659923646.0;3643686333.0;16237313.0;0.0;144412.0;6.3;8.7;1202556000.0;27667.0;55;12515544430.0;435156384.0
2017-11-15T04:00:00+01:00;11;41903100000.0;486223000.0;2768530448.0;41864022097.0;11265421758.0;30598600339.0;1425887305.0;4882686882.0;5086660879.0;19203365273.0;3653666112.0;3637443000.0;16223112.0;0.0;144412.0;6.3;8.7;1208502667.0;28333.0;54;12691309063.0;437990567.0
2017-11-15T06:30:00+01:00;11;50970154000.0;438499000.0;3590083255.0;50167711004.0;13695134677.0;36472576327.0;1670061621.0;6050509600.0;5453793054.0;23298212052.0;3731192642.0;3714648333.0;16544309.0;0.0;144412.0;6.1;8.6;1312797667.0;31000.0;59;15365196298.0;505053383.0
2017-11-15T10:00:00+01:00;11;54620447000.0;565599000.0;3945527615.0;54737923123.0;15776870917.0;38961052206.0;2017130594.0;8868051408.0;7401551819.0;20674318385.0;5128000722.0;4573529333.0;554471389.0;536895607.0;144412.0;6.4;8.7;1003561333.0;1707561940.0;35;17794001511.0;499397984.0
2017-11-15T11:00:00+01:00;11;53510253000.0;625341000.0;3835923121.0;54186935411.0;15744229873.0;38442705538.0;1987925835.0;8719546914.0;7419654476.0;20315578313.0;5635284749.0;4736047667.0;899237082.0;881661300.0;144412.0;6.9;9.1;815397667.0;2394168967.0;45;17732155708.0;497338217.0
2017-11-15T14:30:00+01:00;11;48633533000.0;466743000.0;3369998883.0;49731865223.0;14956125307.0;34775739916.0;1838635278.0;7670258351.0;6213225162.0;19053621124.0;5374012590.0;4426481000.0;947531590.0;930259171.0;144412.0;8.5;10.1;702394333.0;2235442504.0;69;16794760585.0;438938484.0
2017-11-15T19:30:00+01:00;11;55581583000.0;345465000.0;4041475400.0;54576788783.0;12970141117.0;41606647666.0;1573583643.0;5963234894.0;6667090209.0;27402738920.0;3907117183.0;3888825667.0;18291516.0;0.0;144412.0;7.0;9.0;1369443333.0;46667.0;78;14543724760.0;524971000.0
2017-11-15T21:00:00+01:00;11;49945574000.0;400826000.0;3492863761.0;49591585091.0;11624058847.0;37967526244.0;1423009255.0;5053224197.0;5612643478.0;25878649314.0;4007655885.0;3989503667.0;18152218.0;0.0;144412.0;6.5;8.8;1474056667.0;31000.0;79;13047068102.0;467955033.0
2017-11-16T00:30:00+01:00;11;46639677000.0;443351000.0;3186792731.0;46534171991.0;11111281307.0;35422890684.0;1405112286.0;4755406091.0;5661968198.0;23600404109.0;4000601239.0;3983051000.0;17550239.0;0.0;217817.0;6.1;8.7;1506866667.0;28333.0;79;12516393593.0;475962517.0
2017-11-16T04:00:00+01:00;11;41970653000.0;364120000.0;2774327903.0;42028653032.0;11207244746.0;30821408286.0;1374394796.0;4697706866.0;5040554995.0;19708751629.0;3619315935.0;3602322000.0;16993935.0;0.0;217817.0;5.9;8.6;1152729000.0;27000.0;68;12581639542.0;422868000.0
2017-11-16T04:30:00+01:00;11;42070327000.0;335163000.0;2782890877.0;42114840859.0;11426142715.0;30688698144.0;1384702240.0;4823963250.0;5054312345.0;19425720309.0;3585208836.0;3568307000.0;16901836.0;0.0;217817.0;5.9;8.6;1111749000.0;29000.0;66;12810844955.0;422641100.0
2017-11-16T06:30:00+01:00;11;51419197000.0;183591000.0;3633043709.0;50483251875.0;13609751229.0;36873500646.0;1645773919.0;5919625689.0;5425684634.0;23882416404.0;3384390834.0;3367317667.0;17073167.0;0.0;217817.0;5.8;8.4;919601000.0;31667.0;60;15255525148.0;503701250.0
2017-11-16T07:00:00+01:00;11;54602189000.0;164159000.0;3943714478.0;53336163994.0;14282916113.0;39053247881.0;1847201408.0;6433082545.0;5900453969.0;24872509958.0;3367349105.0;3348950333.0;18398772.0;1262310.0;217817.0;5.7;8.4;888539667.0;1298310.0;58;16130117521.0;525500633.0
